id	date	views	dur	mult	denom	n	title
OwVoLhhr30U	20260717	79755	1511	5.5	14579.0	78	연금고수들이 연금저축계좌 반드시 담는 ETF 3가지
zECFbtCyde0	20260717	28239	1422	1.9	14579.0	78	한 달 만에 26% 증발한 코스피, 1만으로 가는 유일한 시나리오
y_8IS2REMag	20260716	59367	1362	4.6	12801	79	월급 받으면 다른거 말고 '이걸' 먼저 모으세요
8VnA9VXth7s	20260716	11249	714	0.7	15322	79	"하루 커피 한잔값 4500원" 으로 시작하는 초보자용 재테크 시작 방법!
YtuW_0Bxudw	20260715	37731	1367	2.9	12801	79	제대로 ETF 투자하는 방법! 아무것도 안 하면 성공하는데 왜 이렇게 다들 손해를 볼까?
Q9eXvnd-QwM	20260715	6177	1375	0.4	15322	79	"시장가 주문 하지 마세요" 이것만 알아도 싸게 사서 비싸게 팝니다. | 시장가, 지정가, 스톱지정가 등 주문 방법 총정리
POeQ53_v_Q4	20260714	6832	1352	0.4	15839.5	80	"이 나이에 무슨 주식이야"…이 한마디가 당신의 노후를 망칩니다
kWxYjMSasE8	20260714	5145	1298	0.3	15839.5	80	땅을 치고 후회하는 캐나다? 태국도 8천억 딜! 한화오션 초대박 터졌다
dWBmYPBfi0I	20260713	16428	876	1.2	14061.5	80	"이 ETF 그냥 계속 모으세요" 배당나오는데 원금도 불어납니다.
COJaeQaYMJg	20260713	138626	1273	9.9	14061.5	80	주식 고수도 당하는 '타이밍'의 착각과 폭락·반등의 비밀
9QdvU4tCEA4	20260712	5463	1302	0.4	14061.5	80	조정 세게 맞은 금 가격, 반등 타이밍은 이 '3가지'를 반드시 확인하세요!
wYUc9vkiJok	20260712	51975	1352	4.3	12146.5	80	같은 돈으로 은퇴한 두 사람, 5년 뒤 왜 갈렸나 (행복한 은퇴자 3가지 공통점)
pTpl8HyRLvo	20260711	41375	1340	3.2	12801	81	주식 상위 1%만 아는 주식에서 절대 돈 잃지 않는 방법
liIf2jPH90w	20260711	5722	997	0.4	15322	81	원금 잃는 배당 투자 vs 똑똑한 배당 투자 | 차이가 뭘까?
fFYLdasN6Tc	20260710	6301	1322	0.5	12801	79	코스피가 급등락 하는 이유 |  '이걸'알아야 폭락장이 와도 돈을 지킬 수 있습니다.
SsmBwUDRcc8	20260710	6764	877	0.5	12801	79	"100만 원 → 55억" 복리의 진짜 무서움.
3a7ftU-9E8Y	20260709	2240	1334	0.2	12146.5	78	결국 한국 반도체에게 굴복한 애플. 앞으로 반도체 빅테크 전망은?
fCy3AX-rZ04	20260709	3913	716	0.3	12146.5	78	"부자들이 빚을 절대 안 갚는 진짜 이유"  | 부자들의 부채 사용법
oX5B2SmvBuY	20260708	16357	902	1.4	12025.0	76	일반인이 10억을 가장 빠르게 모으는 방법
i8vPueihKqg	20260708	5264	797	0.4	14061.5	76	"지금 사면 평생 물릴수 있어요" 3년내로 망하는 종목
oQZ5DEFfMyI	20260707	7416	1292	0.5	14061.5	74	지구 최고의 안전자산. 이제 슬슬 주식 정리하고 '이쪽'으로 옮겨놓으세요.
ZqCwSdYYp1g	20260707	10725	1326	0.8	14061.5	74	2026년 하반기 코스피, 미국주식 많이 달라질겁니다.
g5QcZDL9zCA	20260706	211917	1355	17.6	12025.0	72	"지금 예적금 하지 마세요" 현금 안전하게 굴리는 방법
KLarXFCojJY	20260706	17948	1314	1.5	12025.0	72	환율 1600원 시대가 오고있습니다. 원화 가치 떨어질 때 내 돈을 지키는 방법
xBXJ1RT4aBA	20260705	7693	952	0.5	14061.5	70	주식 하려면 꼭 알고 있어야할 기본 지식
wAzTayTbarY	20260705	140901	807	11.7	12025.0	70	통장에 1000만원 있다면, 오늘부터 이 순서대로 굴리세요
j_2cJGVVb54	20260705	76038	943	6.3	12025.0	70	코스피 대폭락, 위기일까 기회일까 (feat. 국민연금 리밸런싱 완전정리)
Y8VoBcet3K4	20260704	9023	698	0.6	14061.5	68	3억으로 전세 vs 월세, 2년 뒤 통장이 완전히 갈린 이유
YtGRxoWnizQ	20260703	34758	1027	2.9	12025.0	68	"자산도 없고, 수입도 적다면" 이 순서로 10억을 만드세요.
Xe2a0ktmiyU	20260703	5232	837	0.4	14061.5	68	장이 무너질때 항상 신호는 똑같았습니다. 개미투자자가 대비해야 하는 필수 5가지
m8MWqyZTUFY	20260702	5897	725	0.5	12025.0	66	은행 창구에서 절대 안 알려주는 3억 만드는 법(세금까지 아끼는 구조)
IinIFTY18jk	20260702	367636	1356	33.5	10987.0	66	"주식으로 조용히 부자 된 사람들" 이 10년간 딱 지킨 5가지 원칙
hHy2vRsmP8s	20260701	4241	1445	0.4	11249	65	1억을 가장 빠르게 모으는 방법. 일단 개설부터 하세요.
GwhmyZkVYmw	20260701	81422	884	7.6	10725	65	"주식 투자 순서" 를 틀리면 절대 부자가 될 수 없습니다
dniWlrB9kG0	20260630	89240	807	9.9	9023	63	단타 5년차가 알려준 "잃지 않는 법" 딱 3가지 | 코스피 9000시대 생존법
oVGZquo9qh0	20260630	2558	488	0.2	10725	63	"연기금의 리밸런싱" 을 개미투자자가 따라하면 어떻게 될까?
_aTLO_yYPAY	20260629	172077	1336	20.6	8358.0	62	ISA 계좌 하나로 3년 굴리면 얼마 벌까?
KnQL-_ll6dU	20260629	144199	1222	17.3	8358.0	62	부자는 돈을 어디에 담을까?
NdZUNi7d2Aw	20260628	4704	1093	0.5	9874.0	60	삼성 1000조 투자, 진짜 돈 버는 기업은 따로 있습니다 | 1000조 수혜주 완전 분석
Sm_NS3N7jRo	20260628	77681	882	9.3	8358.0	60	"부자 되기 전에 반드시 끊어야 할 소비 7가지" | 이것만 끊어도 돈이 모입니다
wYyXSeIFUjY	20260628	4840	840	0.5	9874.0	60	삼성전자·SK하이닉스 2배 레버리지 ETF, 결국 정부가 손본다… 출시 1개월 만에 터진 문제
bp6c2MPcUas	20260627	3346	863	0.4	9023	59	삼성전자 목표가 67만 원 — 지금 34만 원인데 증권사가 이렇게 보는 이유
tJaVMLJGCss	20260626	4055	737	0.5	8358.0	58	100년 데이터가 증명한 부자 공식ㅣ코스피 신고가에 지금 사도 되는 이유
azFT_ZU8suE	20260626	4826	1004	0.6	8358.0	58	진짜 제대로 ETF 투자 하는 방법 10가지 '이걸' 모르면 결국 깡통 찹니다(마음 편하게 적립식 투자?)
Oio_BK7vk5g	20260626	4238	862	0.5	8358.0	58	지금 현대차 팔면 안 되는 이유 6가지 | 실적·로봇·자사주 소각 총정리
eR7J2q3kqs4	20260625	2099	1335	0.3	7554.5	56	반도체 2차 상승장 시작합니다 또 사고친 마이크론 실적 (삼전? 하닉? 정답은 마이크론)
sXWOo4jkyeQ	20260625	2582	790	0.3	7554.5	56	절대 안 망하는 은퇴 계좌 포트폴리오. 연금저축 ETF, 2개로 끝내세요.
VmR0nvPJePg	20260625	15322	844	2.2	7124.0	56	역대급 코스피장? 진짜 무서운 위기는 환호 속에서 옵니다. 지금 한국 경제가 위험한 이유.
ZwEqXluYhMs	20260624	86103	1377	12.7	6798.0	54	"개미가 세력보다 유리한 단 한가지" 모르면 손해보는 핵심 주식 투자 전략
ZASKMuCUNkg	20260624	1136	884	0.2	7124.0	54	카드 하나로 전 세계를 장악했습니다. 가만히 앉아 떼돈 버는 기업의 비밀
J-s1GR8bNmo	20260623	49712	1420	7.3	6798.0	52	"딱 3가지 원칙만 지키세요" 누구나 10억은 만들 수 있습니다.
KJL0XCINHco	20260623	68347	1310	10.1	6798.0	52	당신이 채권을 모르면 절대 부자가 될 수 없는 이유
C_whKoXi8I0	20260622	5588	815	0.7	7554.5	50	코스피 9천, 더 오른다 — 그런데 지금 당장은 사지 마세요
auHgym6sZHA	20260622	19294	720	2.7	7090.0	50	주식으로 '진짜' 돈 버는 사람들의 공통적인 특징
3fheDWCqCD8	20260621	2295	919	0.3	7090.0	48	이번 주 역사적 사건 3개가 동시에 터졌습니다 | 코스피9000·FOMC·이란 종전 총정리
Ikh9oEM7VmA	20260621	1644	1380	0.2	7090.0	48	부자 부모만 아는 자녀 계좌 미국 ETF 전략 | 세금 0원으로 10억 만드는 자녀 ETF 전략
iFTLMl91Elw	20260620	2893	1312	0.4	7090.0	46	주식 모르는 직장인이 가장 확실하게 부자 되는 투자법.
dVSpaWB1IZs	20260620	308233	813	47.2	6532.5	46	-30% 물린 종목, 팔아야 할까 버텨야 할까 | 손절 기준 3가지
FpTRT8rWPzU	20260618	4089	844	0.5	7554.5	42	"배당으로 은퇴할 수 있습니다." 나이대별 S&P500 투자금
